종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
에스트래픽,7990,90,-1.11,500,1664,20826,0.59,454155,-12.68,-71.07
CBI,3280,105,-3.1,100,1663,50698,5.4,429309,-29.55,-14.48
이노메트리,16950,400,-2.3099999999999996,500,1661,9797,0.31,33285,-40.449999999999996,-7.44
덴티스,11250,100,0.9,500,1660,14758,0.89,62936,-25.06,-43.01
에이치엔티,1920,0,0,100,1646,85739,13.53,0,-13.81,-51.5
이화전기,1965,35,1.81,200,1640,83464,1.61,4229300,6.8,NA
이스트소프트,14400,150,-1.03,500,1637,11369,1.27,116453,18.41,15.7
신테카바이오,12100,50,0.41000000000000003,500,1634,13500,0,32812,-22.79,-14.8
서플러스글로벌,4415,70,-1.56,100,1633,36988,1.2,152854,10.49,8.98
엠게임,8330,40,-0.48000000000000004,500,1628,19544,4.64,634911,14.17,15.709999999999999
제놀루션,17000,600,3.66,500,1626,9567,0,252925,3.42,100.25
케이사인,2300,30,1.32,100,1625,70671,1.46,880343,25.84,7.41
천랩,41450,550,-1.31,500,1621,3910,11.57,20446,-11.11,-26.82
메가스터디,13550,50,-0.37,500,1615,11921,34.78,18846,7.59,7.71
솔본,5880,0,0,500,1608,27346,1.32,258772,7.89,1.04
제이엔케이히터,6920,40,0.58,500,1606,23205,1.3,256848,63.49,2.27
에스엠코어,8000,0,0,500,1603,20034,1.33,192129,-200,-0.9
이원컴포텍,7080,240,3.51,500,1603,22636,21.279999999999998,140267,-7.58,-98.76
에이텍티앤,29950,1300,4.54,500,1599,5340,0.2,61881,54.06,5.3
블루콤,9350,90,-0.9500000000000001,500,1599,17100,7.13,42652,41.37,-0.31
국보디자인,21300,600,2.9,500,1598,7500,12.82,11180,8.97,12.709999999999999
코텍,10250,250,-2.38,500,1596,15575,21.02,36924,-9.47,-2.7600000000000002
SBS콘텐츠허브,7430,100,1.36,500,1595,21464,1.01,85472,21.23,5.1
중앙백신,15950,0,0,500,1589,9960,2.08,30247,50.32,3.64
로보티즈,14100,50,0.36,500,1586,11251,0,18587,-256.36,-0.22
한스바이오메드,15700,200,1.29,500,1586,10103,3.84,66506,-6.18,-26.39
세원,4730,40,-0.8400000000000001,100,1584,33482,0.38,619243,10.06,18.7
WI,1945,70,3.73,100,1574,80905,0.88,2191734,-21.610000000000003,-8.450000000000001
와이더플래닛,22700,350,-1.52,500,1566,6897,0.39,30277,-31.88,-1204.45
나이스디앤비,10150,50,-0.49,500,1563,15400,45.82,10577,13.2,18.38
티사이언티픽,3325,105,3.2600000000000002,500,1563,47004,0.33999999999999997,354741,36.54,0.9500000000000001
원익큐브,4410,365,-7.64,500,1561,35400,1.25,5457571,17.5,3.75
에이테크솔루션,15600,300,1.96,500,1560,10000,0.8700000000000001,298619,34.290000000000006,3.96
케이엔더블유,12850,450,3.63,500,1559,12135,2.5,205495,72.6,-25.59
국순당,8730,20,0.23,500,1559,17858,1.21,88478,6.9,8.79
제노코,63800,2200,-3.3299999999999996,500,1558,2442,0.7,100457,37.03,22.71
디스플레이텍,8310,210,-2.46,500,1553,18692,0.93,917736,-54.67,NA
이엠넷,6970,0,0,500,1553,22276,26.18,37945,5.7700000000000005,11.68
부방,2585,15,-0.58,500,1552,60052,1,92960,-36.93,-3.3299999999999996
협진,4480,0,0,500,1551,34612,11.84,0,-20.27,-19.459999999999997
이즈미디어,21750,100,0.46,500,1549,7120,0.59,115270,-9.18,-66.13
이노뎁,21050,450,-2.09,500,1537,7303,0.28,498746,23.110000000000003,35.1
THE E&M,886,16,1.84,100,1537,173450,0.54,966811,-4.28,-30.03
DSC인베스트먼트,5520,30,0.55,500,1535,27811,0.5,466026,6.05,51.02
삼아제약,24100,0,0,1000,1535,6370,2.17,67235,-137.70999999999998,0.07
앱코,15600,50,0.32,500,1534,9833,3.52,48323,6.73,40.43
줌인터넷,5670,30,-0.53,100,1530,26980,0.3,164170,43.620000000000005,4.49
에브리봇,25000,50,0.2,500,1524,6096,0.09,8110,-130.20999999999998,-8.229999999999999
대한뉴팜,10600,0,0,500,1522,14355,0,38928,-17.91,-16.8
위즈코프,2515,85,-3.27,500,1510,60034,0.64,1360510,-22.259999999999998,6.71
삼화네트웍스,3495,240,7.37,200,1509,43173,0.35,17046182,-59.24,-2.86
캠시스,2040,30,1.49,500,1506,73824,1.55,504860,-6.05,-13.99
엠플러스,13100,200,-1.5,500,1494,11402,1.21,108698,45.33,11.66
안국약품,11450,100,-0.8700000000000001,500,1493,13042,3.9099999999999997,12476,602.63,-0.9
잉크테크,7700,80,-1.03,500,1493,19394,0.93,24527,-187.8,-1.51
큐에스아이,17500,150,0.8600000000000001,500,1486,8491,3.3699999999999997,139620,119.86,0.25
피제이메탈,5980,90,-1.48,500,1483,24803,0.53,904707,12.89,11.42
솔트룩스,29100,50,0.17,500,1479,5081,0.4,24179,119.26,1.12
광진윈텍,8510,70,0.8300000000000001,500,1477,17358,0.8700000000000001,237443,29.45,4.13
딥노이드,34350,50,0.15000000000000002,500,1474,4291,0.04,97182,-10.239999999999998,133.57
셀레믹스,18050,100,-0.55,500,1474,8164,0.12000000000000001,32053,-26.43,-27.310000000000002
유니크,7610,40,-0.52,500,1470,19321,2.14,98020,21.93,-3.92
팬엔터테인먼트,5390,40,0.75,500,1469,27248,1.32,219729,30.45,3.11
에이프로젠 H&G,821,14,-1.6800000000000002,500,1467,178695,0.6699999999999999,1909106,22.810000000000002,5.01
라온테크,30000,1150,-3.69,500,1466,4886,2.71,35144,154.64,21.67
엑시콘,13950,0,0,500,1461,10476,1.8,50757,3.82,14.07
라이트론,5600,60,1.08,500,1459,26062,0.38,1456714,-14.209999999999999,-43.4
YTN,3470,95,-2.66,1000,1457,42000,0.36,83354,17.259999999999998,4.18
케이프,4715,0,0,500,1457,30902,1.58,87855,3.09,5.6
윌링스,29950,1050,3.63,500,1456,4862,0.4,235102,-41.71,0.88
브이원텍,9670,100,-1.02,500,1455,15051,0.54,24991,26.71,6.63
태웅로직스,7440,100,1.36,100,1454,19537,1.08,138025,7.08,15.65
수산아이앤티,21400,950,4.6499999999999995,500,1445,6751,0.39,72648,67.72,NA
케어랩스,8360,160,-1.8800000000000001,500,1441,17236,0.8,79012,39.43,5.4
고려신용정보,10050,50,0.5,500,1437,14300,2.4099999999999997,33921,12.53,39.790000000000006
칩스앤미디어,14900,200,1.36,500,1436,9640,1.43,965113,62.339999999999996,5.96
디알젬,12650,500,4.119999999999999,500,1433,11326,15.09,55357,16.75,47
오션브릿지,14300,300,-2.05,500,1430,10003,1.08,33491,12.81,20.23
제노레이,9820,30,0.31,500,1429,14554,7.83,19789,13.83,16.130000000000003
대명소노시즌,1415,45,3.2800000000000002,500,1426,100800,2.3,1628153,-8.629999999999999,-2.56
시스웍,1905,20,-1.04,100,1425,74801,0.44,1019799,-36.63,4.6899999999999995
인성정보,3630,380,11.69,500,1424,39215,0.55,41986295,59.51,-16.130000000000003
바이오톡스텍,9700,400,-3.96,500,1423,14667,1.44,345704,54.49,8.2
세코닉스,9830,1120,12.860000000000001,500,1421,14452,7.22,2523390,91.02,-30.54
SGC이테크건설,70100,400,-0.5700000000000001,5000,1419,2024,4.609999999999999,11252,0.96,79.74000000000001
경창산업,3955,25,-0.63,500,1417,35819,1.05,701022,7.319999999999999,6.01
파나진,4400,40,0.92,500,1414,32137,0.74,46234,25.29,21.72
글로본,4315,65,1.53,500,1414,32764,0,390655,-17.759999999999998,-26.55
이화공영,7130,170,2.44,500,1412,19806,1.62,160097,-297.08,0.71
경남제약,7020,450,6.85,500,1407,20050,1.76,1402782,-103.24000000000001,-9.26
SM Life Design,3115,65,-2.04,500,1406,45129,0.97,1573304,148.33,-6.42
퓨쳐스트림네트웍스,1075,0,0,100,1404,130569,0.47000000000000003,373341,-14.33,-10.5
시그네틱스,1635,15,0.93,500,1402,85728,2.3299999999999996,978165,-7.4,-30.75
인지디스플레,3190,80,2.57,500,1400,43885,4.83,339947,7.71,9.360000000000001
매일홀딩스,10200,50,0.49,500,1399,13718,3,24151,3.48,0.6799999999999999
한양디지텍,9160,490,5.6499999999999995,500,1396,15244,2.3899999999999997,370094,11.97,11.709999999999999
아이오케이,1565,95,6.46,500,1395,89149,2.51,13857759,-4.67,-4.04
프로스테믹스,3045,0,0,100,1393,45757,1.6600000000000001,133821,-23.07,-29.16
위니아딤채,3870,25,-0.64,500,1392,35967,2.84,69991,5.58,15.03
아이디스홀딩스,13400,150,-1.11,500,1387,10348,8.47,26010,28.45,1.61
엔브이에이치코리아,4240,10,0.24000000000000002,500,1386,32684,0.22,114085,64.24000000000001,-9.91
토비스,8280,50,0.61,500,1384,16717,3.8499999999999996,127678,-16.59,-3.3899999999999997
디에이테크놀로지,5800,160,2.84,2500,1384,23863,0.9500000000000001,354698,-5.6,-36.09
서전기전,14250,650,-4.359999999999999,500,1382,9699,0.48000000000000004,734482,19.87,6.53
씨엠에스에듀,7400,0,0,500,1379,18635,1.99,0,19.419999999999998,15.25
한국테크놀로지,1100,15,-1.35,500,1364,123958,0.45,759704,-5.37,-53.33
대원산업,6800,10,-0.15000000000000002,500,1363,20038,12.78,17543,5.84,5.609999999999999
피제이전자,9080,80,0.89,500,1362,15000,2.08,25308,18.49,4.58
유진로봇,3595,5,-0.14,500,1349,37512,13.12,74112,-18.630000000000003,-22.55
시공테크,6720,160,-2.3299999999999996,500,1347,20048,0.7799999999999999,89503,30.130000000000003,4.74
젬백스링크,1620,5,0.31,100,1346,83096,1.56,752621,7.71,6.89
컴퍼니케이,8590,110,-1.26,500,1341,15610,1.23,53710,10.93,17.979999999999997
애니젠,23900,800,3.46,500,1339,5603,2.8099999999999996,71350,-35.94,-18.08
에스엔유,3895,30,-0.76,500,1337,34323,1.6,114960,73.49000000000001,4.22
나인테크,3390,40,1.1900000000000002,100,1336,39397,0.33999999999999997,167527,-52.97,-6.430000000000001
CNH,3575,15,-0.42000000000000004,2500,1330,37200,0.8200000000000001,72118,1.8800000000000001,25.3
덕우전자,8340,180,-2.11,500,1329,15930,0.19,114862,22.01,10.98
비츠로시스,5430,0,0,500,1326,24420,9.11,0,-16.36,NA
하츠,10350,100,0.98,500,1325,12800,2.04,152186,13.709999999999999,7.03
대성창투,3310,35,1.07,500,1324,40000,1.1,1632054,63.65,2.62
나라엠앤디,9300,10,0.11,500,1321,14200,0.49,64327,50.27,1.81
아톤,30300,200,0.6599999999999999,500,1319,4354,1.44,45288,43.1,2.54
조아제약,4255,205,5.06,500,1318,30980,1.53,1855377,-31.75,-2.3699999999999997
젠큐릭스,20050,450,2.3,500,1315,6558,0.53,26839,6.51,NA
삼천리자전거,9900,70,-0.7,500,1314,13274,6.31,50868,3.88,15.219999999999999
한빛소프트,5300,80,-1.49,500,1313,24780,1.48,183220,-14.360000000000001,-12.709999999999999
머큐리,8880,10,0.11,500,1311,14764,0.6799999999999999,31697,11.5,10.860000000000001
SDN,2455,120,-4.659999999999999,500,1305,53169,2.04,1343481,76.72,10.05
아즈텍WB,6060,300,-4.72,500,1302,21491,0.32,1736939,32.760000000000005,3.7600000000000002
대원,9660,30,-0.31,500,1299,13446,1.08,33526,21.05,-3.71
에스텍파마,10900,150,-1.36,500,1297,11898,1.75,79645,14.32,10.239999999999998
모바일어플라이언스,3995,5,0.13,500,1297,32462,1.95,456801,56.27,7.31
모베이스전자,1970,75,-3.67,500,1296,65803,1.3800000000000001,380177,-246.25,-11.639999999999999
창해에탄올,14100,350,2.55,500,1296,9191,4.7,77423,9.229999999999999,10.19
EG,16600,1900,12.93,1000,1291,7776,3.03,821461,-152.29,-10.360000000000001
알리코제약,8420,50,0.6,500,1291,15327,1.72,33506,19.630000000000003,11.25
KT서브마린,5890,40,-0.6699999999999999,1000,1290,21900,2.29,120440,-368.12,1.1700000000000002
KPX생명과학,8590,90,-1.04,500,1288,15000,0.3,81267,-66.59,-1.77
아진산업,3310,10,-0.3,500,1284,38807,2.8,439426,71.96000000000001,-0.6599999999999999
비아트론,10600,0,0,500,1284,12115,2.12,35327,8.62,10.57
에스코넥,1940,30,-1.52,200,1284,66168,1.42,328138,-4.1499999999999995,-59.879999999999995
삼보모터스,6810,10,-0.15000000000000002,500,1282,18824,0,68285,12.450000000000001,-3.12
신도기연,15900,50,0.32,500,1282,8061,0.21000000000000002,7923,-24.919999999999998,-8.05
하이텍팜,18000,500,2.86,500,1276,7089,43.78,90225,-346.15000000000003,-3.25
제이씨현시스템,6670,20,0.3,500,1275,19114,1.91,76389,8.850000000000001,11.52
옵티시스,22600,500,-2.16,500,1274,5636,0,110700,66.28,3.96
아비코전자,9540,30,-0.31,500,1268,13293,17.59,160311,84.42,-2.64
이삭엔지니어링,15300,150,-0.97,500,1268,8289,0.22,41927,19.87,30.54
고려시멘트,3960,40,1.02,100,1266,31980,1.28,291803,19.04,4.92
감성코퍼레이션,1680,5,0.3,500,1265,75323,6.67,278532,-27.1,-25.12
탑엔지니어링,7910,140,-1.74,500,1264,15976,3.75,68922,28.97,-1.92
삼일,7790,360,-4.42,1000,1263,16214,0.53,1792342,19.97,-5.03
남화토건,10750,400,-3.59,500,1262,11740,2.94,213143,17.150000000000002,4.79
넥스트BT,1430,0,0,500,1262,88240,5.14,201587,-3.7,-32.18
에이에프더블류,6210,40,0.65,500,1258,20257,1.43,29717,-414,2.24
아이쓰리시스템,17700,200,1.1400000000000001,500,1258,7107,1.71,12086,125.53,4.31
베노홀딩스,5440,50,-0.91,500,1257,23115,0,85403,388.57,-30.62
알엔투테크놀로지,17000,250,-1.45,500,1256,7387,3.2600000000000002,172051,82.93,11.67
테라사이언스,1720,20,-1.1500000000000001,100,1254,72903,0.8,160043,-12.29,-30.74
동아엘텍,11750,250,-2.08,500,1253,10663,2.82,92137,15.4,5.659999999999999
엔에프씨,14000,0,0,100,1250,8932,0.25,19385,133.33,2.17
나무가,9050,0,0,500,1244,13742,1.92,81434,16.82,-19.1
인트로메딕,3430,130,-3.65,500,1241,36175,0.9,745192,-26.18,-37.67
중앙디앤엠,1775,100,5.970000000000001,500,1240,69885,0.73,2682410,-8.92,-49.01
메카로,12150,50,-0.41000000000000003,500,1238,10193,0,12484,80.46000000000001,-1.1800000000000002
크린앤사이언스,19000,50,0.26,500,1235,6500,3.42,9663,2375,28.02
HRS,7550,210,2.86,500,1235,16355,1.79,1591397,6.91,11.93
미래나노텍,4280,20,-0.47000000000000003,500,1233,28817,1.91,144902,3,12.7
피에이치씨,1525,45,3.04,500,1232,80807,3.2,6877091,9.19,15.98
에이팩트,7010,80,-1.1300000000000001,500,1231,17554,3.4699999999999998,316600,34.879999999999995,10.41
라이프시맨틱스,12150,200,1.6700000000000002,500,1230,10120,0.41000000000000003,543495,-9.370000000000001,1387.54
코퍼스코리아,3435,105,3.15,100,1228,35756,0.3,5001249,56.309999999999995,6.18
덕신하우징,2665,25,0.9500000000000001,100,1228,46084,0.8500000000000001,2677063,-57.93,-10.92
씨앤지하이테크,14600,50,-0.33999999999999997,500,1227,8405,1.92,25840,13.98,13.91
에이디엠코리아,5620,40,0.72,100,1227,21836,0.13,133494,25.66,29.919999999999998
신신제약,8080,10,-0.12000000000000001,500,1226,15170,1.59,36813,-252.5,0.64
정산애강,2365,0,0,500,1225,51795,3.79,400958,44.620000000000005,2.98
심텍홀딩스,3010,55,1.86,500,1224,40664,1.9,178971,7.07,18.52
흥국에프엔비,3185,5,-0.16,100,1223,38387,0.62,219856,20.68,6.119999999999999
넥스트아이,1585,55,3.59,100,1222,77116,45.52,1699315,2.98,43.56
한국팩키지,4885,15,-0.31,500,1221,25000,0.26,46635,66.01,5.51
웰크론,4320,5,-0.12000000000000001,500,1220,28231,2.11,112317,7.7,16.54
비올,2175,40,-1.81,100,1218,56021,2.14,267972,-65.91000000000001,-12.49
엔에스,10550,150,1.44,500,1215,11513,1.05,68407,53.83,10.41
유에스티,5120,100,-1.92,100,1213,23700,0.74,54116,20.4,9.89
엔투텍,1695,5,0.3,100,1213,71561,0.9,316691,-2.77,-63.620000000000005
와이제이엠게임즈,2120,0,0,100,1212,57184,1.04,343364,-19.27,-11.870000000000001
브레인즈컴퍼니,29500,1100,-3.59,500,1212,4109,0.22,205859,26.43,17.49
코콤,6900,50,-0.72,500,1210,17530,1.6400000000000001,79361,15.97,6.06
에이루트,817,46,-5.33,500,1209,148031,0.61,15087250,-1.6800000000000002,-23.53
에프엔에스테크,14400,150,-1.03,500,1208,8386,1.01,177619,15.65,NA
석경에이티,22100,100,0.45,500,1206,5455,5.72,33520,96.51,6.63
이니텍,6090,110,-1.77,500,1205,19791,1.12,250004,64.11,1.27
이건홀딩스,5330,100,-1.84,1000,1204,22585,0.72,191495,14.03,-0.12000000000000001
엠젠플러스,4075,0,0,500,1204,29534,0.7899999999999999,0,-19.69,-29.09
파라텍,2830,15,0.53,200,1202,42459,0.18,192353,-10.4,15.01
상지카일룸,1600,95,6.31,500,1200,74975,0,8970784,-3.77,-13.7
이더블유케이,8260,340,-3.9499999999999997,500,1196,14475,1.34,216611,-23.47,-20.49
TS인베스트먼트,3055,20,0.6599999999999999,500,1195,39126,2.67,232439,15.59,20.55
휴림로봇,952,9,-0.9400000000000001,200,1193,125350,9.02,868654,4.6899999999999995,76.89
서원인텍,6400,0,0,500,1190,18600,5.67,35842,15.02,10.08
자연과환경,1925,35,-1.79,500,1189,61757,3.44,1336080,-12.5,-15.11
바이오스마트,5890,40,-0.6699999999999999,500,1183,20088,2.08,95366,-17.17,-8.639999999999999
파이오링크,17250,950,5.83,500,1183,6856,1.25,63346,10.97,23.54
현대공업,7690,10,-0.13,500,1180,15340,1.8,52837,8.53,10.33
메디프론,2700,30,1.12,500,1178,43616,0.61,87621,-87.1,NA
오하임아이엔티,5740,150,-2.55,100,1177,20508,0.59,672859,637.7800000000001,1.1700000000000002
러셀,3700,40,-1.07,100,1177,31812,1.79,83370,49.33,NA
디지틀조선,3165,40,-1.25,500,1175,37115,1.76,246873,62.06,2.32
수성이노베이션,2090,10,-0.48000000000000004,500,1174,56173,0.32,243056,-5.430000000000001,-18.29
빅솔론,6100,10,0.16,500,1174,19239,11.68,24176,9.2,3.8
디에이치피코리아,7080,40,-0.56,500,1173,16565,4.92,22331,13.11,12.709999999999999
에이트원,2025,30,-1.46,100,1172,57868,0.7899999999999999,644525,-12.739999999999998,-4.05
한독크린텍,13950,50,-0.36,500,1171,8393,2.14,32317,16.59,22.759999999999998
케이엔제이,15850,50,-0.31,500,1170,7383,0.49,50513,-46.349999999999994,-20.41
상보,2330,55,-2.3099999999999996,500,1168,50117,1.24,821437,-72.81,10.209999999999999
비에이치아이,4490,120,-2.6,500,1167,26000,0.56,345570,-14.48,5.4
엘아이에스,6950,10,-0.14,500,1166,16770,2.48,168038,-3.61,5.74
아이에스이커머스,4500,85,1.93,500,1162,25826,3.02,118897,5.37,-20.91
케이씨티,6770,100,-1.46,500,1161,17150,0.17,112954,-132.75,1.56
SCI평가정보,3265,35,-1.06,500,1159,35500,1.23,190322,19.21,26.34
메가엠디,4930,55,-1.1,500,1154,23407,1.25,158022,19.64,8.209999999999999
네온테크,2895,0,0,100,1153,39814,0.7,80809,-53.61,-21.1
액토즈소프트,10150,650,-6.02,500,1150,11331,49.39,245271,3.73,11.58
정상제이엘에스,7320,20,0.27,500,1148,15678,3.54,50070,10.56,10.48
코데즈컴바인,3020,160,5.59,500,1143,37843,2.38,2050345,17.979999999999997,12.91
모아텍,7950,60,-0.75,500,1139,14331,51.14,19855,-88.33,-2.03
엠피대산,909,5,0.55,100,1139,125282,0.35,271096,11.81,-68.72
에스넷,7080,10,0.14,500,1138,16075,3.5,143893,-87.41000000000001,5.01
네오셈,3025,60,2.02,100,1137,37599,0,49336,144.05,20.01
휴비츠,9540,180,1.92,500,1134,11883,8.66,75545,8.88,-3.27
메디아나,13100,1050,-7.42,500,1133,8650,3.21,1068711,16.650000000000002,17.95
매커스,7010,90,-1.27,500,1133,16163,13.05,847923,5.79,14.57
디케이락,13400,300,-2.19,500,1132,8450,2.2600000000000002,109660,231.03,NA
우원개발,6260,230,3.8099999999999996,500,1131,18074,1.6700000000000002,161721,20.73,18.279999999999998
에코플라스틱,4400,290,7.06,500,1129,25669,0.65,37166303,55,-5.9
엘컴텍,1335,5,0.38,500,1127,84448,2.05,176323,-21.53,-16.97
한일단조,3770,5,-0.13,500,1127,29891,0.22,999528,107.71000000000001,-3.12
코메론,12450,100,0.81,500,1126,9048,17.150000000000002,51092,6.7700000000000005,8.370000000000001
흥국,9130,30,0.32999999999999996,500,1125,12323,2.86,70065,8.53,16.610000000000003
조광ILI,8110,20,0.25,500,1123,13851,0.75,53341,-19.04,-5.64
엠에스씨,6370,180,-2.75,500,1121,17600,0.7899999999999999,57551,9.1,9.31
에이치시티,16000,100,0.63,500,1119,6996,6.29,26955,9.58,19.16
아이퀘스트,11350,100,-0.8700000000000001,100,1119,9860,0.25,39563,27.82,28.85
에프앤가이드,9240,490,5.6,500,1116,12080,0.32999999999999996,35537,18.52,11.25
팜스빌,14050,300,-2.09,500,1114,7929,0.54,172847,38.71,5.21
오로라,10350,100,-0.96,500,1114,10763,2.6,194974,7.53,7.41
흥구석유,7420,110,1.5,100,1113,15000,1.2,318887,24.49,6.119999999999999
에스텍,10200,0,0,500,1113,10910,55.4,6680,8.39,7.84
강스템바이오텍,4350,175,-3.8699999999999997,500,1112,25562,1.3800000000000001,446641,-7.109999999999999,-30.2
YBM넷,6810,40,0.59,500,1111,16313,1.56,108200,136.2,-3.9099999999999997
현대에버다임,6170,60,-0.96,500,1105,17916,2.4699999999999998,38372,-14.28,-3.8099999999999996
애니플러스,3760,230,6.52,100,1105,29398,3.82,5728390,31.330000000000002,-33.65
제이티,10700,50,-0.47000000000000003,500,1104,10316,3.38,211024,15.07,17.73
선진뷰티사이언스,18000,100,0.56,500,1101,6116,0.64,19959,33.09,8.81
애머릿지,3585,0,0,1,1097,30598,15.43,0,-23.59,-34.47
대유,7740,20,-0.26,500,1096,14167,1.91,347404,25.459999999999997,7.71
CNT85,1550,0,0,500,1096,70704,2.13,0,119.23,-74.04
엔바이오니아,14250,300,-2.06,500,1093,7673,6.56,164929,-49.14,-9.370000000000001
이라이콤,8970,20,0.22,500,1093,12189,4.35,58737,41.92,3.9699999999999998
베스파,13300,500,-3.62,500,1092,8207,1.03,12761,-2.05,-79.1
토탈소프트,12700,700,5.83,500,1087,8558,0.43000000000000005,177653,59.349999999999994,18.03
삼양옵틱스,10750,50,-0.46,500,1087,10109,1.48,60680,24.38,5.8
중앙에너비스,17450,300,-1.6900000000000002,500,1087,6227,0.39,212172,5.71,35.98
뉴인텍,3615,25,-0.69,500,1086,30045,0.91,621540,120.5,1.46
엔텔스,10600,200,1.92,500,1086,10245,3.07,94579,37.720000000000006,16.150000000000002
오픈베이스,3450,20,0.58,500,1084,31422,8.62,1217500,24.3,3.8299999999999996
플리토,20800,100,-0.48000000000000004,500,1084,5210,8.360000000000001,66877,-20.59,-20.6
알에스오토메이션,11900,50,-0.42000000000000004,500,1083,9103,2.11,113709,-71.69,-7.46
위지트,1200,5,-0.41000000000000003,500,1083,90231,1.58,337939,5.659999999999999,10.29
인화정공,11600,50,0.43000000000000005,500,1082,9332,1.24,17021,2.29,21.41
고려제약,9830,20,-0.2,500,1081,11000,2.94,19685,14.870000000000001,10.83
이글벳,8490,70,-0.8200000000000001,500,1073,12642,2.18,193187,24.47,6.71
제일바이오,3680,60,1.6600000000000001,500,1072,29129,1.6300000000000001,348160,61.33,2.8499999999999996
홈캐스트,3235,15,-0.46,500,1071,33095,4.96,67027,-19.259999999999998,-2.4899999999999998
정다운,3290,40,1.23,100,1070,32530,1.01,313105,12.229999999999999,-4.09
힘스,9400,290,-2.9899999999999998,500,1063,11312,0.54,105670,-65.28,NA
우리산업홀딩스,5630,70,-1.23,500,1063,18887,0.5700000000000001,47201,13.219999999999999,1.54
동운아나텍,6040,30,0.5,500,1062,17578,1.76,69588,123.27,2.9099999999999997
지엔원에너지,3400,70,-2.02,100,1061,31209,2.46,379925,91.89,-14.89
대봉엘에스,9570,10,-0.1,500,1061,11087,2.3299999999999996,59783,20.150000000000002,6.31
삼륭물산,6990,0,0,500,1057,15125,0.6,38640,-16.03,-7.99
삼현철강,6700,110,-1.62,500,1052,15703,2.61,81030,5.58,5.09
동일금속,15000,200,-1.32,500,1050,7000,1.03,45019,11.76,5.26
비피도,12800,200,1.59,500,1047,8180,2.65,36235,22.9,-1.22
보라티알,15500,400,2.65,500,1046,6751,0.36,128796,25.919999999999998,2.7600000000000002
클라우드에어,1865,165,-8.129999999999999,1000,1045,56032,2.55,12378951,-13.81,-13.4
아시아경제,4095,90,-2.15,500,1045,25509,1.6700000000000002,379804,-9.75,3.17
소룩스,12650,250,-1.94,100,1044,8257,0.2,38071,18.91,14.05
서호전기,20250,100,-0.49,500,1043,5150,2.56,15253,14.34,9.15
코리아에프티,3730,15,0.4,100,1038,27841,35.760000000000005,195565,5.63,3.05
플레이디,8090,40,0.5,500,1038,12827,0.89,20899,46.230000000000004,2.68
대림제지,11500,50,-0.43000000000000005,500,1035,9000,2.4099999999999997,49474,5.63,7.73
에코바이오,8880,80,-0.89,500,1031,11611,3.07,86115,16.03,8.42
동양파일,5140,30,-0.58,500,1028,20000,1.72,60160,-11.350000000000001,-5.55
프리엠스,17100,1100,6.88,500,1026,6000,1.2,81225,73.71000000000001,0.25
지니틱스,2865,70,-2.3899999999999997,100,1024,35746,1.04,352997,409.28999999999996,-0.8700000000000001
제이엘케이,6730,30,-0.44,100,1020,15161,0.3,75735,-13.27,-22.810000000000002
대성엘텍,1010,20,-1.94,500,1020,100971,33.690000000000005,520361,-56.11,-1.06
KH E&T,1735,35,-1.98,100,1019,58704,3.53,417899,-3.53,-59.53
유비벨록스,14300,300,-2.05,500,1018,7116,1.85,47277,17.74,9.15
컬러레이,1880,135,7.74,0,1015,54000,71.79,18386077,4.75,13
나우IB,10600,150,1.44,5000,1015,9577,1.6600000000000001,21732,10.18,10.370000000000001
재영솔루텍,1295,35,2.7800000000000002,500,1013,78256,1.5,5516980,-13.629999999999999,-13.89
iMBC,4400,55,1.27,500,1012,23000,1.09,209744,137.5,2.06
제룡전기,6300,260,4.3,500,1012,16062,1.96,442023,52.5,6.14
KCI,8970,50,-0.55,500,1011,11270,1.21,13074,16.37,15.09
제일제강,2900,80,2.84,500,1010,34810,0.45,292036,69.05,-7.119999999999999
유성티엔에스,3225,5,-0.15000000000000002,500,1009,31279,1.26,34900,2.07,22.19
신원종합개발,8640,20,0.23,5000,1008,11668,1.31,1211805,-5.35,-17.68
제이스텍,6900,0,0,500,1007,14598,0.64,12852,-9.97,-11.6
피씨디렉트,13100,850,6.94,500,1005,7669,1.42,185030,10.33,15.7
인바이오,9230,40,-0.43000000000000005,500,1003,10868,0.33999999999999997,67858,-61.949999999999996,-13.639999999999999
티로보틱스,7240,130,-1.76,500,1003,13847,0.72,79166,-51.349999999999994,-3.4499999999999997
피에스텍,5090,0,0,500,1001,19669,5.39,20940,16.58,0.31
아이스크림에듀,7770,20,0.26,500,1000,12864,0.6599999999999999,42910,-19,1.02
바른손이앤에이,1360,50,3.82,500,999,73489,1.27,1270020,48.57,-10.52
메디콕스,1240,30,2.48,500,998,80497,0.18,1100990,-4.92,-29.06
베뉴지,2070,20,-0.96,500,998,48200,1.46,140066,20.7,3.3499999999999996
영우디에스피,2235,5,0.22,500,997,44600,1.56,267794,29.41,22.49
녹원씨엔아이,5770,0,0,500,996,17261,0.59,0,-6.28,-9.59
팬젠,9330,100,-1.06,500,995,10670,8.34,9884,-19.77,-26.69
이루다,12700,250,2.01,500,993,7815,2.55,51492,17.19,20.74
옴니시스템,2135,25,-1.1600000000000001,500,992,46449,3.57,351840,-14.52,-4.76
