종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
삼성전자,77300,100,-0.13,100,4614642,5969783,51.98,11846941,16.28,9.99
SK하이닉스,104000,1500,-1.42,5000,757122,728002,46.87,2184456,13.01,9.53
"NAVER",405500,5500,1.38,100,666088,164263,56.56,572573,4.03,15.22
삼성바이오로직스,922000,2000,0.22,2500,610041,66165,10.61,46551,182.21,NA
삼성전자우,71700,100,-0.14,100,590010,822887,75.25,1049103,15.1,NA
LG화학,761000,1000,0.13,5000,537208,70592,46.43,398670,20.5,2.93
카카오,119500,4500,3.91,100,531766,444992,30.47,5290884,111.37,2.7
삼성SDI,726000,5000,-0.68,5000,499230,68765,44.91,163704,53.79,4.54
현대차,207000,1500,-0.72,5000,442293,213668,28.65,409939,15,2.04
셀트리온,274500,10000,-3.51,1000,378631,137935,20.98,623545,64.36,16.68
기아,82600,1600,-1.9,5000,334830,405363,34.68,1168511,9.64,5.05
카카오뱅크,69000,2600,3.92,5000,327819,475100,5.37,2107645,223.3,5.08
POSCO,345000,1500,-0.43,5000,300795,87187,55.24,472423,7.8,3.61
현대모비스,260000,3000,-1.14,5000,246462,94793,35.19,249174,11.16,4.66
크래프톤,493000,7000,-1.4,100,241331,48951,6.23,209142,42.45,61.86
삼성물산,128000,2500,-1.92,100,239215,186887,15.16,289244,14.6,3.81
SK이노베이션,249000,3500,1.43,5000,230239,92466,23.27,397166,-51.58,-13.58
LG전자,139500,1000,-0.71,5000,228289,163648,30.54,577803,16.88,13.23
SK텔레콤,308500,1500,-0.48,500,222306,72060,44.35,176131,11.71,6.44
KB금융,53000,1500,2.91,5000,220378,415808,67.51,1353903,5.22,8.53
SK바이오사이언스,274500,15500,5.98,500,209992,76500,5.64,1931561,133.71,13.25
LG생활건강,1339000,2000,0.15,5000,209128,15618,45.12,29018,28.11,17.92
신한지주,39650,700,1.8,5000,204832,516600,60.4,1799203,5.13,8.2
SK,269000,2500,-0.92,200,189269,70360,19.8,155394,17.36,1.11
SK아이이테크놀로지,217000,3000,-1.36,1000,154716,71298,9.64,281336,142.67,11
HMM,38050,200,0.53,5000,154252,405392,9.76,2090373,24.1,8.93
한국전력,23800,400,-1.65,5000,152787,641964,15,3255854,12.82,2.91
LG,95200,100,-0.1,5000,149751,157301,33.5,133245,5.96,7.5
삼성생명,72400,600,0.84,500,144800,200000,12.94,202890,8.27,3.53
하나금융지주,44850,550,1.24,5000,134659,300242,68.09,837767,4.42,8.96
삼성전기,178500,1500,0.85,5000,133328,74694,32.93,267885,15.56,10.92
엔씨소프트,596000,12000,2.05,500,130846,21954,45.94,189871,31.99,20.83
삼성에스디에스,164000,1500,-0.91,500,126900,77378,11.58,118973,19.69,6.71
포스코케미칼,162000,4000,2.53,500,125490,77463,8,714402,117.05,2.96
대한항공,34250,50,0.15,5000,119129,347821,12.21,3853536,17.83,-7.22
S-Oil,105000,1000,0.96,2500,118212,112583,78.12,311307,13.5,-13.07
KT&G,81100,200,0.25,5000,111344,137292,36.96,194442,10.05,13.22
삼성화재,228500,1000,0.44,500,108252,47375,48.81,56983,10.82,4.96
아모레퍼시픽,184500,5000,-2.64,500,107919,58493,32.17,240987,85.61,0.78
두산중공업,20550,550,-2.61,5000,106156,516572,9.6,4197079,-48.81,-37.2
하이브,268000,2500,-0.92,500,104656,39051,16.49,119763,95.34,12.52
넷마블,120000,1000,-0.83,100,103144,85954,22.68,112682,36.05,6.35
고려아연,512000,2000,0.39,5000,96614,18870,19.64,36563,13.36,8.37
현대중공업,99200,100,0.1,5000,88063,88773,1.51,2221113,-8.96,-7.86
롯데케미칼,256000,2500,-0.97,5000,87745,34275,26.62,138028,7.34,1.22
한온시스템,16200,100,-0.61,100,86476,533800,18.13,685134,29.72,5.09
KT,32450,50,-0.15,5000,84731,261112,44.2,549851,9.26,4.76
SK바이오팜,107000,2500,-2.28,500,83795,78313,6.42,219894,-141.53,-135.18
우리금융지주,11150,50,0.45,5000,81179,728061,28.48,2654434,3.9,5.87
한화솔루션,40750,1350,-3.21,5000,77946,191278,17.77,1116322,10.11,5.3
기업은행,10150,50,0.5,5000,75546,744301,12.87,1577569,4.26,6.44
한국조선해양,102000,1000,0.99,5000,72189,70773,18.7,392660,-4.66,-7.42
LG디스플레이,18950,450,-2.32,5000,67806,357816,16.35,3615728,5.7,-0.79
SKC,176000,1500,0.86,5000,66648,37868,13.77,993528,153.04,2.21
현대글로비스,176000,1000,-0.56,500,66000,37500,34.58,78136,9.79,12.45
현대제철,48650,100,-0.21,5000,64921,133446,20.92,1028124,26.88,-2.59
CJ제일제당,430000,2500,-0.58,5000,64733,15054,24.55,19090,14.99,13.5
LG유플러스,14800,50,0.34,5000,64618,436611,33.63,800699,11.16,6.46
강원랜드,28150,250,-0.88,500,60224,213940,19.42,485640,-63.98,-7.92
금호석유,194500,6000,-2.99,5000,59260,30468,20.65,259705,4.61,20.18
현대건설,53200,1400,-2.56,5000,59241,111356,21.57,761408,48.01,1.84
미래에셋증권,8860,50,0.57,5000,56289,635316,13.9,1176074,6.73,8.94
코웨이,76000,1100,-1.43,500,56088,73800,59.89,175236,13.17,31.51
F&F,731000,33000,4.73,500,56005,7661,11.89,44293,NA,NA
한국타이어앤테크놀로지,44900,550,1.24,500,55620,123875,41.79,210699,9.01,5.12
LG이노텍,217000,1500,0.7,5000,51358,23667,28.04,307685,9.39,10.2
삼성엔지니어링,26050,1950,-6.96,5000,51058,196000,34.25,6354733,16.17,17.32
KODEX 200,40965,40,-0.1,0,51022,124550,3.56,4886306,NA,NA
맥쿼리인프라,12600,100,0.8,0,51011,404846,14.51,517021,NA,NA
에스디바이오센서,49350,550,-1.1,500,50964,103271,2.87,887563,7.48,139.97
현대중공업지주,64100,300,-0.47,1000,50635,78993,17.48,130106,-14.8,-8.12
한국금융지주,87200,300,-0.34,5000,48593,55726,35.06,151050,4.14,16.27
오리온,122000,2000,-1.61,500,48234,39536,39.53,58876,20.01,15.5
이마트,173000,1500,-0.86,5000,48225,27876,35.21,149194,8.54,4.05
한미사이언스,68200,600,-0.87,500,45902,67305,1.48,94225,150.22,3.47
메리츠금융지주,33900,800,-2.31,500,45430,134011,8.26,232958,7.34,16.06
DB손해보험,62700,300,-0.48,500,44392,70800,42.97,149462,6.43,9.08
유한양행,62900,800,-1.26,1000,44013,69973,17.94,210438,45.75,11.06
삼성증권,48500,250,-0.51,5000,43310,89300,30.14,205132,4.74,9.89
한솔케미칼,371500,23500,6.75,5000,42110,11335,41.62,138149,29.58,24.5
한진칼,63000,400,-0.63,2500,42045,66739,14.91,84201,-43,-19.55
아모레G,50800,900,-1.74,500,41889,82458,16.85,234796,32.36,0.31
쌍용C&E,8250,80,-0.96,100,41568,503860,3.72,843604,26.61,7.92
GS,43700,950,2.22,5000,40604,92915,19.17,357041,4.97,-2.82
두산밥캣,40450,1050,-2.53,500,40551,100249,25.71,312454,10.64,6.15
KCC,455000,11500,2.59,5000,40433,8886,13.58,60818,4.74,12.79
녹십자,344500,10000,-2.82,5000,40260,11687,21.77,87361,43.07,7.48
일진머티리얼즈,86700,3100,3.71,500,39978,46111,10.53,747345,84.01,7.23
팬오션,7340,120,-1.61,1000,39237,534570,12.17,3244462,22.52,3.25
삼성카드,33850,50,-0.15,5000,39218,115859,8.16,95506,8.56,5.69
삼성중공업,6140,60,-0.97,1000,38682,630000,14.04,2656916,-2.69,-33.06
효성첨단소재,860000,61000,7.63,5000,38528,4480,13.93,165402,26.21,0.03
GS건설,44400,550,-1.22,5000,37998,85581,26.48,543890,11.72,7.68
CJ대한통운,166500,1000,-0.6,5000,37983,22812,23.04,28301,109.11,3.89
한국가스공사,40400,1050,-2.53,5000,37294,92313,7.3,1780265,14.8,-2.24
NH투자증권,13150,100,-0.75,5000,37005,281409,18.7,551808,4.68,10.32
롯데지주,34600,50,0.14,200,36299,104909,8.27,116539,49.43,-3.03
현대차2우B,98200,100,-0.1,5000,35829,36485,60.88,41464,7.11,NA
메리츠화재,29600,500,-1.66,500,35705,120625,10.89,209093,6.75,16.91
한미약품,295000,2000,-0.67,2500,35631,12078,13.03,25783,154.29,1.65
GS리테일,33600,250,-0.74,1000,35185,104718,10.08,214833,18.44,7.5
한화시스템,18500,500,-2.63,5000,34950,188919,3.2,1034892,20.07,9.35
메리츠증권,5120,70,-1.35,1000,34905,681731,14.44,736937,5.46,13.08
호텔신라,88900,400,0.45,5000,34892,39248,17.5,409413,-27.04,-36.74
신풍제약,64100,800,-1.23,500,33963,52985,7.53,577279,1068.33,1.72
SK케미칼,283000,6500,-2.25,5000,33256,11751,17.46,147807,35.95,30.49
OCI,138500,4500,-3.15,5000,33031,23849,19.56,457398,114.09,-9.89
에스원,85900,400,0.47,500,32641,37999,53.95,42598,22.27,10.48
한국항공우주,33150,300,0.91,5000,32313,97475,13.22,661309,164.11,6.39
두산퓨얼셀,49050,1050,-2.1,100,32125,65494,13.32,608282,817.5,4.18
더존비즈온,105500,2500,-2.31,500,32009,30341,41.45,230253,51.41,15.09
효성티앤씨,713000,1000,0.14,5000,30856,4328,22.83,46780,6.1,25.1
씨에스윈드,72500,1400,-1.89,500,30574,42171,11.09,335512,51.42,8.19
키움증권,116500,1000,-0.85,5000,30546,26220,24.44,45582,3.13,27.63
코오롱인더,111500,500,0.45,5000,30081,26979,21.44,613663,22.33,9.7
롯데쇼핑,106000,0,0,5000,29986,28289,10.37,40096,-5.18,-7.7
BGF리테일,172500,1000,0.58,1000,29815,17284,33.14,23212,21.25,18.6
CJ,102000,500,-0.49,5000,29761,29177,17.74,80755,69.72,1.89
한화생명,3390,85,2.57,5000,29443,868530,7.59,3452347,5.37,1.9
동서,29500,50,0.17,500,29412,99700,3.28,65742,27.21,8.61
대우건설,6980,30,-0.43,5000,29010,415623,11.76,1204016,6.36,11.06
포스코인터내셔널,23500,300,-1.26,5000,28993,123375,9.79,1078581,9.84,7.69
현대오토에버,105500,1500,-1.4,500,28932,27424,1.66,61779,38.06,11.09
대우조선해양,26750,900,-3.25,5000,28700,107291,6.94,423220,-1.97,2.27
만도,61000,200,-0.33,1000,28644,46957,25.22,224476,12.08,0.37
현대미포조선,70700,800,-1.12,5000,28239,39942,10.42,310505,-15.54,-0.84
한샘,119500,3500,-2.85,1000,28123,23534,18.86,167328,33.82,10.83
휠라홀딩스,45900,500,-1.08,1000,27885,60752,47.56,224301,11.57,10.94
LG화학우,359000,4500,1.27,5000,27603,7689,68.9,14648,9.67,NA
일진하이솔루스,74700,900,-1.19,500,27126,36313,4.2,257853,139.37,34.27
현대로템,24700,1000,4.22,5000,26958,109142,4.84,3576777,79.42,2.84
신세계,272000,2500,0.93,5000,26779,9845,27.46,42130,33.2,-2.81
DL이앤씨,138000,2000,-1.43,5000,26715,19359,26.73,122506,NA,NA
BNK금융지주,8120,220,2.78,5000,26466,325935,39.42,2656016,3.91,6.11
한화에어로스페이스,51600,300,-0.58,5000,26125,50630,19.44,424540,9.98,4.78
한화,34650,300,-0.86,5000,25973,74959,19.15,468464,6.66,4.79
효성,122500,500,0.41,5000,25812,21071,9.35,40979,16.72,-2.26
제일기획,22050,400,-1.78,200,25367,115041,33.04,625297,13.57,16.11
DB하이텍,56700,200,-0.35,5000,25174,44399,16.51,340644,15.07,23.07
현대차우,99500,500,-0.5,5000,24235,24357,59.06,23904,7.21,NA
롯데정밀화학,93000,1100,-1.17,5000,23994,25800,21.4,341861,9.78,12.65
하이트진로,33400,300,-0.89,5000,23425,70134,4.58,240889,33.43,8.23
TIGER 200,41000,35,-0.09,0,22734,55450,0,730122,NA,NA
현대해상,25000,150,0.6,500,22350,89400,27.2,316941,5.79,7.13
현대위아,82000,1000,-1.2,5000,22300,27195,8.61,121244,21.94,1.96
대한전선,2525,55,-2.13,500,21626,856473,1.85,10551099,-132.89,0.92
LS,66100,200,-0.3,5000,21284,32200,14.31,93664,8.58,3.94
TIGER 차이나전기차SOLACTIVE,17505,55,0.32,0,20887,119320,0.45,6863296,NA,NA
아시아나항공,27800,1350,-4.63,5000,20686,74412,10.15,3525111,-30.22,-43.83
솔루스첨단소재,67600,2200,3.36,100,20679,30590,7.78,577213,-176.04,-5.1
KODEX 200선물인버스2X,2095,10,0.48,0,20531,980000,4.01,118370679,NA,NA
KODEX 단기채권,102920,5,0,0,20529,19947,0,15528,NA,NA
LS ELECTRIC,67600,800,-1.17,5000,20280,30000,17.95,91743,22.11,6.15
대웅,34300,650,-1.86,500,19943,58142,3.94,262091,21.21,15.1
현대엘리베이,48800,1650,3.5,5000,19918,40815,27.39,928267,20.67,9.78
영원무역,44700,100,-0.22,500,19807,44311,27.84,74213,10.57,8.03
현대백화점,82400,800,0.98,5000,19284,23402,19.2,122031,14.89,1.65
프레스티지바이오파마,31950,50,0.16,0,19201,60096,63.81,213356,-95.09,NA
한전기술,48750,1450,-2.89,200,18632,38220,2.89,228031,90.11,NA
HDC현대산업개발,28000,50,-0.18,5000,18454,65907,10.69,201492,10,8.85
오뚜기,502000,3000,-0.59,5000,18433,3672,12.59,4024,21,7.93
후성,19400,200,1.04,500,17966,92607,6.6,14333148,179.63,2.79
동국제강,18700,300,-1.58,5000,17846,95433,23.15,1034225,6.08,3.35
PI첨단소재,60000,1500,2.56,500,17620,29366,17.99,148466,32.28,15.62
농심,289500,500,0.17,5000,17609,6083,13.59,10288,15.9,7.5
대웅제약,151500,1500,-0.98,2500,17554,11587,6.97,37669,591.8,2.38
한전KPS,38250,700,-1.8,200,17212,45000,8.93,113664,17.62,8.23
KODEX 레버리지,25490,25,-0.1,0,17027,66800,2.67,14857868,NA,NA
동원시스템즈,65800,300,0.46,5000,16857,25619,1.55,76282,31.27,10.97
금호타이어,5820,20,0.34,5000,16719,287260,4.17,337872,78.65,-6.74
JB금융지주,8370,230,2.83,5000,16487,196983,40.56,633047,3.63,10.06
두산,97000,3500,-3.48,5000,16028,16524,11.6,68812,-158.76,-34.34
한미반도체,32400,50,-0.15,200,16025,49460,6.41,207338,21.6,21.03
DGB금융지주,9370,210,2.29,5000,15849,169146,49.75,772121,3.72,6.93
롯데렌탈,42900,950,-2.17,5000,15716,36634,0.86,283225,21.9,6.73
진원생명과학,34750,500,-1.42,1000,15711,45212,13.04,798207,-72.85,-30.43
한국앤컴퍼니,16300,100,0.62,500,15474,94935,9.75,157541,6.24,5.08
코스맥스,133500,1000,-0.74,500,15152,11350,24.63,146636,30.93,6.23
F&F홀딩스,38550,1450,3.91,500,15079,39114,0.59,401226,0.29,16.59
대한유화,231500,2500,-1.07,5000,15048,6500,13.79,69734,6.47,6.93
아이에스동서,48650,1050,-2.11,500,15029,30893,4.43,99824,13.87,10.92
녹십자홀딩스,31950,800,-2.44,500,15026,47028,5.42,95603,9.86,19.74
코스모신소재,49700,3350,7.23,1000,14953,30087,7.16,3870066,78.76,7.16
SK가스,162000,5000,-2.99,5000,14953,9230,6.61,103992,6.04,14.91
KODEX 삼성그룹,10240,55,-0.53,0,14899,145500,0.18,110666,NA,NA
DL,70500,400,-0.56,5000,14774,20956,14.96,63104,2.28,11.84
솔루엠,29200,300,-1.02,500,14602,50006,8.62,541908,36.55,43.26
KODEX 단기채권PLUS,103225,5,0,0,14579,14124,0,1106113,NA,NA
롯데관광개발,21000,100,-0.47,500,14548,69276,6.6,707621,-9.3,-30.43
부광약품,20450,350,-1.68,500,14532,71063,4.58,587661,-129.43,-2.46
TIGER 단기통안채,100325,0,0,0,14482,14435,0.82,1329,NA,NA
명신산업,27450,100,0.37,500,14403,52470,2.33,434296,-11.9,-67.39
넥스트사이언스,34050,950,-2.71,500,14187,41666,8.67,1726165,-35.73,-41.41
KODEX 종합채권(AA-이상)액티브,108840,285,-0.26,0,14021,12882,0,3705,NA,NA
신세계인터내셔날,196000,2500,-1.26,5000,13994,7140,5.12,18140,19.3,8.24
종근당,121500,1000,-0.82,2500,13883,11426,7.97,29215,16.31,17.88
KG동부제철,13850,250,-1.77,5000,13851,100009,1.35,217902,11.32,7.18
LG생활건강우,659000,3000,0.46,5000,13837,2100,84.39,2354,13.84,NA
롯데칠성,149000,0,0,500,13826,9279,8.4,24211,60.69,-1
흥아해운,5750,1320,29.8,500,13750,239125,1.92,4226545,22.2,-379.56
NHN,68800,1300,-1.85,500,13461,19565,12.14,39195,61.43,1.35
롯데리츠,5530,20,-0.36,500,13436,242969,10.1,254988,70,1.68
에스엘,27700,550,2.03,500,13352,48203,17.01,73560,8.76,4.74
SK네트웍스,5300,0,0,2500,13154,248188,12.68,357250,36.05,1.63
영풍,696000,3000,-0.43,5000,12821,1842,4.53,769,8.36,4.03
효성화학,400500,0,0,5000,12776,3190,10.02,33715,14.36,-2.71
태광산업,1144000,27000,-2.31,5000,12737,1113,6.51,987,6.43,3.26
TIGER TOP10,13825,25,-0.18,0,12726,92050,0.3,439072,NA,NA
KCC글라스,79500,200,-0.25,1000,12697,15971,10.32,149898,5.8,NA
하나투어,90500,400,-0.44,500,12615,13939,8.12,200539,-7.35,-108.93
한일시멘트,18050,250,-1.37,500,12502,69262,2.67,210131,10.38,NA
TIGER 미국나스닥100,80600,465,0.58,0,12332,15300,0.01,147646,NA,NA
유니드,138500,500,0.36,5000,12312,8890,12.83,163972,7.04,10.29
KODEX 200TR,13435,25,0.19,0,12192,90750,0.02,12324,NA,NA
지누스,76800,1700,-2.17,500,12135,15800,22.93,78861,32.08,11.61
세방전지,85400,1800,-2.06,500,11956,14000,25.56,104352,15.83,6.14
이노션,58900,400,-0.67,500,11780,20000,30.26,18207,17.94,8.28
LG전자우,68300,300,-0.44,5000,11738,17186,41.15,30700,8.26,NA
한올바이오파마,22250,450,-1.98,500,11624,52241,4.84,347242,65.44,12.29
CJ CGV,31300,250,-0.79,500,11623,37135,7.96,379782,-1.81,-314.44
티와이홀딩스,28600,450,1.6,500,11489,40172,6.39,117045,2.32,NA
더블유게임즈,62500,500,0.81,500,11484,18375,9.54,145012,9.12,16.94
다우기술,25500,200,-0.78,500,11441,44867,21.9,49240,3.03,18.85
LIG넥스원,52000,200,-0.38,5000,11440,22000,7.25,135052,17.1,8.86
휴켐스,27750,100,-0.36,1000,11344,40879,6.74,1250789,17.88,7.51
KODEX 인버스,3925,5,0.13,0,11280,287400,1.15,27777805,NA,NA
보령제약,16350,100,-0.61,500,11231,68690,6.57,179485,35.93,8.62
코리안리,9330,40,0.43,500,11230,120369,30.44,68146,8.12,5.78
LX인터내셔널,28950,300,-1.03,5000,11221,38760,24.9,253671,6.48,23.72
미원상사,224500,1500,0.67,500,11158,4970,4.19,1674,19.02,21.07
동양생명,6780,70,1.04,5000,10940,161359,82.64,297721,5.78,4.52
KODEX MSCI Korea TR,13155,5,0.04,0,10919,83000,0.09,321587,NA,NA
KBSTAR 200,41060,20,-0.05,0,10799,26300,0,710091,NA,NA
화승엔터프라이즈,17750,700,-3.79,500,10751,60571,3.8,218018,26.03,9.26
대신증권,21000,50,0.24,5000,10662,50773,15.75,58470,2.98,7.35
오리온홀딩스,16900,300,-1.74,500,10587,62645,5.63,136245,15.9,3.98
한국콜마,45950,200,-0.43,500,10514,22881,26.31,70875,6.39,29.27
진에어,23200,100,-0.43,1000,10440,45000,3.09,223047,-4.65,-131.35
SBS,57000,300,0.53,5000,10404,18253,0,98199,27.93,-12.32
한섬,41650,1350,3.35,500,10258,24630,28.12,161156,10.01,7.85
미원에스씨,199000,3000,1.53,500,10149,5100,0.81,1438,20.75,13.58
삼양홀딩스,118500,1500,-1.25,5000,10149,8564,8.47,66260,5,6.96
한화투자증권,4700,60,-1.26,5000,10084,214548,5.37,1611790,6.99,5.58
GKL,16150,100,-0.62,500,9990,61856,3.54,252490,-9,-12.01
이연제약,54500,700,-1.27,500,9809,17999,0.59,199953,147.7,1.71
풍산,34700,50,-0.14,5000,9724,28024,13.79,128029,5.03,5.09
세아베스틸,26950,700,-2.53,5000,9665,35862,18.92,137289,-6.09,-14.18
KODEX 2차전지산업,23100,380,1.67,0,9610,41600,4.4,4019137,NA,NA
영진약품,5200,110,-2.07,500,9510,182893,4.32,402709,-108.33,-0.12
ESR켄달스퀘어리츠,6630,20,0.3,1000,9498,143259,23.67,160518,170,1.14
현대그린푸드,9580,80,-0.83,500,9360,97704,10.32,178664,13.09,4.07
현대일렉트릭,25900,650,2.57,5000,9336,36047,12.07,367942,102.78,-5.84
쿠쿠홈시스,41600,100,-0.24,100,9334,22437,4.77,13925,7.96,15.94
SK디스커버리,48900,750,-1.51,5000,9310,19038,7.83,64246,4.79,14.71
대한해운,2910,20,0.69,500,9288,319177,4.47,1393101,9.21,1.1
부산가스,84300,0,0,5000,9273,11000,3.13,53225,25.8,23.35
파미셀,15450,250,-1.59,500,9264,59959,9.75,383833,169.78,9.65
제주항공,23900,350,-1.44,1000,9201,38500,0.87,141446,-3.8,-113.11
제이알글로벌리츠,5540,40,0.73,1000,9174,165600,5.26,930628,NA,NA
덴티움,82700,300,0.36,500,9154,11069,24.77,76158,23.29,10.34
한세실업,22750,450,-1.94,500,9100,40000,9.19,454161,8.76,10.97
TIGER 200 IT,35995,115,-0.32,0,8977,24940,0.17,80827,NA,NA
SK리츠,5740,40,0.7,500,8898,155021,0.92,1221675,NA,NA
유나이티드제약,54400,500,-0.91,500,8837,16245,7.6,191797,33.56,10.01
현대홈쇼핑,72400,0,0,5000,8688,12000,30.09,9884,7.34,6.39
경동나비엔,63500,800,-1.24,1000,8639,13605,12.17,35842,10.72,12.83
대덕전자,17300,100,0.58,500,8549,49417,8.56,509838,69.2,NA
동원산업,232000,500,-0.22,5000,8532,3678,7.7,3842,3.88,21.01
서울가스,170500,2500,-1.45,5000,8525,5000,7.53,7843,7.01,13.14
대상,24500,150,-0.61,1000,8489,34648,11.36,111357,8.12,12.02
롯데제과,131500,0,0,500,8438,6417,18.11,3687,15.87,3.42
미래에셋생명,4725,105,2.27,5000,8364,177016,4.62,128253,22.72,3.45
KODEX 코스닥150 레버리지,16720,40,-0.24,0,8293,49600,10.64,5253192,NA,NA
DI동일,328500,500,-0.15,5000,8248,2511,2.5,14304,28.68,4
제이콘텐트리,46700,200,0.43,5000,8238,17641,6.84,165230,-5.53,-52.61
유안타증권,4125,5,-0.12,5000,8233,199597,63.36,256706,3.58,7.92
현대건설기계,41700,950,-2.23,5000,8215,19701,19.86,206457,9.37,-0.8
한국단자,77900,1200,-1.52,500,8113,10415,23.67,21593,10.26,7.84
ARIRANG 200,41550,45,-0.11,0,8061,19400,0,157014,NA,NA
쿠쿠홀딩스,22650,50,0.22,100,8055,35562,7.35,16067,6.24,14.88
한진중공업,9670,50,-0.51,5000,8053,83274,22.87,126769,-16.56,27.71
TIGER 2차전지테마,23185,655,2.91,0,8010,34550,0.83,6301847,NA,NA
넥센타이어,8070,40,0.5,500,7882,97668,5.44,111352,75.42,-1.09
동원F&B,204000,500,0.25,5000,7873,3859,5.85,3364,8.64,10.91
SK디앤디,35350,1000,-2.75,1000,7844,22190,5.11,87434,9.15,14.88
두산인프라코어,9770,220,-2.2,5000,7769,79523,13.36,1398703,7.56,6.47
우리종금,888,8,-0.89,500,7763,874203,2.02,3055848,9.45,14.05
아모레퍼시픽우,73300,700,-0.95,500,7739,10558,59.02,14084,34.01,NA
삼양사,74100,2900,-3.77,5000,7642,10313,6.65,89812,13.21,5.06
동아쏘시오홀딩스,120000,1500,1.27,5000,7617,6348,12.2,10787,4.51,19.87
SNT모티브,52000,600,-1.14,5000,7604,14623,21.02,37900,11.91,7.28
엠씨넥스,41950,550,-1.29,500,7533,17957,5.75,96462,26.47,16.1
코오롱글로벌,29850,950,-3.08,5000,7525,25210,2.8,307849,6.24,17.83
TIGER 미국테크TOP10 INDXX,11885,0,0,0,7523,63300,0,2030930,NA,NA
LX홀딩스,9850,20,-0.2,1000,7514,76281,11.32,229365,NA,NA
고려제강,32600,350,-1.06,1000,7498,23000,7.65,150734,8.87,0.62
SGC에너지,51000,700,1.39,5000,7485,14677,1.18,69349,12.58,6.24
국도화학,82900,500,-0.6,5000,7470,9011,23.96,92057,6.6,5.54
LX하우시스,82600,1500,-1.78,5000,7407,8968,26.56,51181,-12.74,-8.8
해성디에스,43250,450,-1.03,5000,7352,17000,6.03,220352,21.23,13.62
효성중공업,78400,1800,2.35,5000,7310,9325,5.91,103976,18.86,-2.48
롯데하이마트,30200,150,-0.49,5000,7130,23608,8.74,70434,48.48,1.49
KINDEX 200,41165,20,0.05,0,7122,17300,24.37,499657,NA,NA
드림텍,10800,100,-0.92,100,7052,65293,20.77,208351,13.35,8.79
DL건설,31550,600,-1.87,5000,6958,22053,2.04,26876,4.91,23.71
TIGER MSCI Korea TR,16480,85,-0.51,0,6938,42100,0,1490,NA,NA
SPC삼립,79500,700,-0.87,5000,6860,8629,2.95,6517,31.66,-3.98
미래에셋증권2우B,4880,5,-0.1,5000,6832,140000,11.66,464402,3.71,NA
NICE,17950,150,-0.83,500,6800,37882,22.46,22185,14.1,2.43
KODEX 자동차,21855,220,-1,0,6786,31050,0.8,138024,NA,NA
한국토지신탁,2650,105,4.13,1000,6691,252489,16.09,3725715,6.06,9.44
HDC,11100,100,-0.89,5000,6631,59742,18.96,203348,7.4,4.72
TIGER KRX2차전지K-뉴딜,17780,205,1.17,0,6587,37050,1.25,1057067,NA,NA
대성홀딩스,40800,50,-0.12,1000,6564,16089,4.62,67981,16.95,9.73
율촌화학,26200,1550,6.29,500,6498,24800,5.39,1699441,53.04,5.85
인스코비,5960,260,4.56,500,6482,108754,5.03,7181153,126.81,8.32
영원무역홀딩스,47500,400,-0.84,500,6477,13636,20.23,5880,4.92,7.64
동아에스티,76500,100,0.13,5000,6460,8444,19.59,9975,-192.21,4.21
삼성SDI우,398000,5000,-1.24,5000,6439,1618,17.23,5666,29.49,NA
삼화콘덴서,61800,100,-0.16,1000,6424,10395,8.21,46547,24.27,14.28
풀무원,16750,50,0.3,500,6385,38121,0.91,31906,39.88,3.84
코오롱플라스틱,16500,100,-0.6,1000,6270,38000,2.14,5907177,32.29,1.51
애경산업,23650,50,0.21,1000,6246,26410,2.23,22639,35.62,3.41
서흥,53900,300,-0.55,500,6236,11569,11.67,9460,10.7,16.73
삼양식품,81600,200,0.25,5000,6147,7533,5.94,11365,13.44,21.47
일양약품,32000,350,-1.08,2500,6107,19086,9.09,103378,71.59,5.39
일진다이아,43000,700,-1.6,1000,6107,14203,1.41,109671,88.11,2.88
락앤락,11500,50,0.44,500,6096,53008,73.73,47817,39.25,1.74
디피씨,14550,350,2.46,500,6064,41678,4.28,513696,16.78,11.76
한일현대시멘트,33600,600,1.82,5000,5972,17775,0.45,14790,9.91,27.27
SK렌터카,12550,50,0.4,500,5934,47286,0.52,69280,25.1,4.5
LG헬로비전,7640,10,-0.13,2500,5917,77447,3.11,451930,-1.91,-39.53
신영증권,62900,200,0.32,5000,5904,9386,7.9,2335,5.79,15.34
TIGER 미국S&P500,13160,110,0.84,0,5869,44600,0.01,460688,NA,NA
SIMPAC,8940,600,7.19,500,5849,65430,7.61,4748630,10.42,7.54
HANARO 200,41025,10,-0.02,0,5826,14200,0,56865,NA,NA
BGF,6080,60,1,1000,5820,95717,6.52,108165,11.26,1.81
한국자산신탁,4685,50,1.08,500,5808,123978,9.64,300598,4.71,18.18
롯데정보통신,37700,200,0.53,5000,5804,15396,2.59,30000,15.73,7.43
한라홀딩스,55200,700,-1.25,5000,5781,10472,16.02,148183,4.63,4.97
신성통상,4005,230,6.09,500,5756,143708,1.69,3297787,24.72,3.12
TIGER 글로벌리튬&2차전지SOLACTIVE(합성),11150,95,0.86,0,5731,51400,1.47,957637,NA,NA
롯데손해보험,1845,25,1.37,1000,5726,310336,0.91,366248,-52.71,-2.53
한진,38100,50,-0.13,5000,5695,14948,11.66,22905,2.81,0.74
